t_prop_us,noise_pct,init_factor,warm_start,path_change_ack,path_factor,converged_ack,converged_rtt,detection_ack,detection_delta_ack,final_x_est_us,final_min_rtt_us,true_min_rtt_us,final_err_pct,acks_total,final_confirm_cnt,final_confirm_slow_cnt
100000,2.0,50.0,False,,1.0,4,499,-1,-1,98649,93776,100000,1.351,10000,0,1
100000,2.0,100.0,False,,1.0,4,499,-1,-1,101248,100272,100000,1.248,10000,0,0
100000,5.0,2.0,False,,1.0,4,499,-1,-1,102917,93167,100000,2.9170000000000003,10000,1,1
100000,5.0,5.0,False,,1.0,5,499,-1,-1,101893,90592,100000,1.8929999999999998,10000,3,4
100000,5.0,10.0,False,,1.0,6,499,-1,-1,99684,91388,100000,0.316,10000,0,4
100000,5.0,50.0,False,,1.0,15,499,-1,-1,108456,91967,100000,8.456,10000,2,3
100000,5.0,100.0,False,,1.0,7,499,-1,-1,97862,87270,100000,2.138,10000,3,3
100000,10.0,2.0,False,,1.0,7,499,-1,-1,94732,94732,100000,5.268,10000,0,0
100000,10.0,5.0,False,,1.0,4,499,-1,-1,93605,91352,100000,6.3950000000000005,10000,0,0
100000,10.0,10.0,False,,1.0,5,499,-1,-1,100772,86900,100000,0.772,10000,1,3
100000,10.0,50.0,False,,1.0,6,499,-1,-1,100182,100182,100000,0.182,10000,0,0
100000,10.0,100.0,False,,1.0,5,499,-1,-1,105360,84684,100000,5.36,10000,3,3
100000,20.0,2.0,False,,1.0,9,499,-1,-1,70969,63253,100000,29.031000000000002,10000,1,1
100000,20.0,5.0,False,,1.0,26,499,-1,-1,84563,67173,100000,15.437000000000001,10000,2,2
100000,20.0,10.0,False,,1.0,4,499,-1,-1,84449,67082,100000,15.551,10000,2,2
100000,20.0,50.0,False,,1.0,5,499,-1,-1,98098,92874,100000,1.902,10000,0,2
100000,20.0,100.0,False,,1.0,33,499,-1,-1,75046,66886,100000,24.954,10000,1,1
500000,0.0,2.0,False,,1.0,4,499,-1,-1,500000,500000,500000,0.0,10000,0,0
500000,0.0,5.0,False,,1.0,4,499,-1,-1,500000,500000,500000,0.0,10000,0,0
500000,0.0,10.0,False,,1.0,4,499,-1,-1,500000,500000,500000,0.0,10000,0,0
