t_prop_us,noise_pct,init_factor,warm_start,path_change_ack,path_factor,converged_ack,converged_rtt,detection_ack,detection_delta_ack,final_x_est_us,final_min_rtt_us,true_min_rtt_us,final_err_pct,acks_total,final_confirm_cnt,final_confirm_slow_cnt,trial
5000,2.0,5.0,True,,1.0,1,249,-1,-1,4844,4844,5000,3.1199999999999997,5000,0,0,0
5000,2.0,5.0,True,,1.0,0,249,-1,-1,4952,4858,5000,0.96,5000,0,0,1
5000,2.0,5.0,True,,1.0,3,249,-1,-1,5049,4716,5000,0.98,5000,0,2,2
5000,2.0,5.0,True,,1.0,0,249,-1,-1,5133,5133,5000,2.6599999999999997,5000,0,0,3
5000,2.0,5.0,True,,1.0,1,249,-1,-1,4934,4934,5000,1.32,5000,0,0,4
5000,2.0,10.0,True,,1.0,1,249,-1,-1,4977,4811,5000,0.45999999999999996,5000,0,2,0
5000,2.0,10.0,True,,1.0,0,249,-1,-1,5032,4823,5000,0.64,5000,0,1,1
5000,2.0,10.0,True,,1.0,1,249,-1,-1,4920,4883,5000,1.6,5000,0,0,2
5000,2.0,10.0,True,,1.0,1,249,-1,-1,4891,4864,5000,2.18,5000,0,3,3
5000,2.0,10.0,True,,1.0,0,249,-1,-1,5008,4891,5000,0.16,5000,0,1,4
5000,5.0,1.0,False,,1.0,26,249,-1,-1,4998,4998,5000,0.04,5000,0,0,0
5000,5.0,1.0,False,,1.0,6,249,-1,-1,4640,4640,5000,7.199999999999999,5000,0,0,1
5000,5.0,1.0,False,,1.0,7,249,-1,-1,4740,4596,5000,5.2,5000,0,1,2
5000,5.0,1.0,False,,1.0,4,249,-1,-1,5121,4748,5000,2.42,5000,0,3,3
5000,5.0,1.0,False,,1.0,4,249,-1,-1,5114,4558,5000,2.2800000000000002,5000,1,1,4
5000,5.0,5.0,True,,1.0,1,249,-1,-1,5076,5076,5000,1.52,5000,0,0,0
5000,5.0,5.0,True,,1.0,2,249,-1,-1,4982,4729,5000,0.36,5000,0,4,1
5000,5.0,5.0,True,,1.0,0,249,-1,-1,5049,4697,5000,0.98,5000,0,4,2
5000,5.0,5.0,True,,1.0,3,249,-1,-1,4747,4668,5000,5.06,5000,0,2,3
5000,5.0,5.0,True,,1.0,1,249,-1,-1,4944,4779,5000,1.1199999999999999,5000,0,0,4
5000,5.0,10.0,True,,1.0,1,249,-1,-1,5190,4666,5000,3.8,5000,1,1,0
5000,5.0,10.0,True,,1.0,0,249,-1,-1,5153,4604,5000,3.06,5000,2,3,1
5000,5.0,10.0,True,,1.0,0,249,-1,-1,5123,4958,5000,2.46,5000,0,1,2
5000,5.0,10.0,True,,1.0,2,249,-1,-1,4601,4601,5000,7.9799999999999995,5000,0,0,3
5000,5.0,10.0,True,,1.0,0,249,-1,-1,5090,4497,5000,1.7999999999999998,5000,1,1,4
5000,10.0,1.0,False,,1.0,6,249,-1,-1,4618,4116,5000,7.64,5000,1,1,0
5000,10.0,1.0,False,,1.0,5,249,-1,-1,4638,4006,5000,7.24,5000,2,2,1
5000,10.0,1.0,False,,1.0,8,249,-1,-1,4808,4286,5000,3.84,5000,1,1,2
5000,10.0,1.0,False,,1.0,5,249,-1,-1,5394,4512,5000,7.88,5000,2,2,3
5000,10.0,1.0,False,,1.0,10,249,-1,-1,5150,4724,5000,3.0,5000,0,1,4
5000,10.0,5.0,True,,1.0,12,249,-1,-1,4883,4285,5000,2.34,5000,1,3,0
5000,10.0,5.0,True,,1.0,13,249,-1,-1,4643,4643,5000,7.140000000000001,5000,0,0,1
5000,10.0,5.0,True,,1.0,1,249,-1,-1,5425,4376,5000,8.5,5000,2,3,2
5000,10.0,5.0,True,,1.0,11,249,-1,-1,4264,4264,5000,14.719999999999999,5000,0,0,3
5000,10.0,5.0,True,,1.0,14,249,-1,-1,5621,5621,5000,12.42,5000,0,0,4
5000,10.0,10.0,True,,1.0,0,249,-1,-1,4666,4159,5000,6.68,5000,1,1,0
5000,10.0,10.0,True,,1.0,3,249,-1,-1,4822,4190,5000,3.56,5000,1,2,1
5000,10.0,10.0,True,,1.0,4,249,-1,-1,4382,3906,5000,12.36,5000,1,1,2
5000,10.0,10.0,True,,1.0,1,249,-1,-1,4800,4341,5000,4.0,5000,3,3,3
5000,10.0,10.0,True,,1.0,0,249,-1,-1,5280,4440,5000,5.6000000000000005,5000,1,3,4
5000,20.0,1.0,False,,1.0,16,249,-1,-1,5841,5206,5000,16.82,5000,1,1,0
5000,20.0,1.0,False,,1.0,16,249,-1,-1,5198,4222,5000,3.9600000000000004,5000,1,4,1
5000,20.0,1.0,False,,1.0,6,249,-1,-1,4312,3257,5000,13.76,5000,2,4,2
5000,20.0,1.0,False,,1.0,13,249,-1,-1,4621,4621,5000,7.580000000000001,5000,0,0,3
5000,20.0,1.0,False,,1.0,24,249,-1,-1,5147,5147,5000,2.94,5000,0,0,4
5000,20.0,5.0,True,,1.0,3,249,-1,-1,3813,3813,5000,23.74,5000,0,0,0
5000,20.0,5.0,True,,1.0,32,249,-1,-1,5374,4198,5000,7.48,5000,3,3,1
5000,20.0,5.0,True,,1.0,12,249,-1,-1,5155,5155,5000,3.1,5000,0,0,2
5000,20.0,5.0,True,,1.0,16,249,-1,-1,5686,4026,5000,13.719999999999999,5000,3,3,3
5000,20.0,5.0,True,,1.0,44,249,-1,-1,4606,4106,5000,7.88,5000,1,1,4
5000,20.0,10.0,True,,1.0,5,249,-1,-1,5398,5398,5000,7.960000000000001,5000,0,0,0
5000,20.0,10.0,True,,1.0,4,249,-1,-1,5111,4429,5000,2.22,5000,3,3,1
5000,20.0,10.0,True,,1.0,6,249,-1,-1,4941,4941,5000,1.18,5000,0,0,2
5000,20.0,10.0,True,,1.0,14,249,-1,-1,5120,4564,5000,2.4,5000,1,1,3
5000,20.0,10.0,True,,1.0,8,249,-1,-1,3960,3146,5000,20.8,5000,2,2,4
10000,0.0,1.0,False,,1.0,4,249,-1,-1,10000,10000,10000,0.0,5000,0,0,0
10000,0.0,1.0,False,,1.0,4,249,-1,-1,10000,10000,10000,0.0,5000,0,0,1
10000,0.0,1.0,False,,1.0,4,249,-1,-1,10000,10000,10000,0.0,5000,0,0,2
10000,0.0,1.0,False,,1.0,4,249,-1,-1,10000,10000,10000,0.0,5000,0,0,3
10000,0.0,1.0,False,,1.0,4,249,-1,-1,10000,10000,10000,0.0,5000,0,0,4
10000,0.0,5.0,True,,1.0,0,249,-1,-1,10000,10000,10000,0.0,5000,0,0,0
10000,0.0,5.0,True,,1.0,0,249,-1,-1,10000,10000,10000,0.0,5000,0,0,1
10000,0.0,5.0,True,,1.0,0,249,-1,-1,10000,10000,10000,0.0,5000,0,0,2
10000,0.0,5.0,True,,1.0,0,249,-1,-1,10000,10000,10000,0.0,5000,0,0,3
10000,0.0,5.0,True,,1.0,0,249,-1,-1,10000,10000,10000,0.0,5000,0,0,4
10000,0.0,10.0,True,,1.0,0,249,-1,-1,10000,10000,10000,0.0,5000,0,0,0
10000,0.0,10.0,True,,1.0,0,249,-1,-1,10000,10000,10000,0.0,5000,0,0,1
10000,0.0,10.0,True,,1.0,0,249,-1,-1,10000,10000,10000,0.0,5000,0,0,2
10000,0.0,10.0,True,,1.0,0,249,-1,-1,10000,10000,10000,0.0,5000,0,0,3
10000,0.0,10.0,True,,1.0,0,249,-1,-1,10000,10000,10000,0.0,5000,0,0,4
10000,0.5,1.0,False,,1.0,4,249,-1,-1,10009,9833,10000,0.09,5000,0,0,0
10000,0.5,1.0,False,,1.0,4,249,-1,-1,10012,9820,10000,0.12,5000,0,0,1
10000,0.5,1.0,False,,1.0,4,249,-1,-1,9911,9811,10000,0.89,5000,0,0,2
10000,0.5,1.0,False,,1.0,4,249,-1,-1,9990,9833,10000,0.1,5000,0,0,3
10000,0.5,1.0,False,,1.0,4,249,-1,-1,10038,9813,10000,0.38,5000,0,0,4
10000,0.5,5.0,True,,1.0,0,249,-1,-1,9991,9812,10000,0.09,5000,0,0,0
10000,0.5,5.0,True,,1.0,0,249,-1,-1,9942,9813,10000,0.58,5000,0,0,1
10000,0.5,5.0,True,,1.0,0,249,-1,-1,10139,9808,10000,1.39,5000,0,0,2
10000,0.5,5.0,True,,1.0,0,249,-1,-1,10059,9828,10000,0.59,5000,0,0,3
10000,0.5,5.0,True,,1.0,1,249,-1,-1,9939,9787,10000,0.61,5000,0,0,4
10000,0.5,10.0,True,,1.0,0,249,-1,-1,10000,9805,10000,0.0,5000,0,0,0
10000,0.5,10.0,True,,1.0,0,249,-1,-1,10050,9821,10000,0.5,5000,0,0,1
10000,0.5,10.0,True,,1.0,0,249,-1,-1,9990,9819,10000,0.1,5000,0,0,2
10000,0.5,10.0,True,,1.0,0,249,-1,-1,10009,9801,10000,0.09,5000,0,0,3
10000,0.5,10.0,True,,1.0,0,249,-1,-1,9989,9835,10000,0.11,5000,0,0,4
10000,1.0,1.0,False,,1.0,4,249,-1,-1,9854,9749,10000,1.46,5000,0,2,0
10000,1.0,1.0,False,,1.0,4,249,-1,-1,10036,9766,10000,0.36,5000,0,0,1
10000,1.0,1.0,False,,1.0,4,249,-1,-1,9883,9802,10000,1.17,5000,0,0,2
10000,1.0,1.0,False,,1.0,4,249,-1,-1,9889,9746,10000,1.11,5000,0,0,3
10000,1.0,1.0,False,,1.0,4,249,-1,-1,10147,9790,10000,1.47,5000,0,0,4
10000,1.0,5.0,True,,1.0,0,249,-1,-1,9793,9793,10000,2.07,5000,0,0,0
10000,1.0,5.0,True,,1.0,0,249,-1,-1,9924,9738,10000,0.76,5000,0,4,1
10000,1.0,5.0,True,,1.0,0,249,-1,-1,9993,9868,10000,0.06999999999999999,5000,0,0,2
10000,1.0,5.0,True,,1.0,0,249,-1,-1,10120,9825,10000,1.2,5000,0,0,3
10000,1.0,5.0,True,,1.0,0,249,-1,-1,10007,9726,10000,0.06999999999999999,5000,0,1,4
10000,1.0,10.0,True,,1.0,0,249,-1,-1,10057,9701,10000,0.5700000000000001,5000,0,4,0
10000,1.0,10.0,True,,1.0,0,249,-1,-1,10220,9850,10000,2.1999999999999997,5000,0,0,1
10000,1.0,10.0,True,,1.0,0,249,-1,-1,10060,9754,10000,0.6,5000,0,0,2
10000,1.0,10.0,True,,1.0,0,249,-1,-1,10035,9772,10000,0.35000000000000003,5000,0,0,3
10000,1.0,10.0,True,,1.0,0,249,-1,-1,10053,9681,10000,0.53,5000,0,3,4
10000,2.0,1.0,False,,1.0,6,249,-1,-1,10081,9602,10000,0.8099999999999999,5000,0,2,0
10000,2.0,1.0,False,,1.0,5,249,-1,-1,10236,9629,10000,2.36,5000,0,2,1
10000,2.0,1.0,False,,1.0,4,249,-1,-1,10170,9374,10000,1.7000000000000002,5000,0,1,2
10000,2.0,1.0,False,,1.0,4,249,-1,-1,10253,9678,10000,2.53,5000,0,1,3
10000,2.0,1.0,False,,1.0,4,249,-1,-1,10164,9592,10000,1.6400000000000001,5000,0,1,4
10000,2.0,5.0,True,,1.0,2,249,-1,-1,9908,9748,10000,0.9199999999999999,5000,0,0,0
10000,2.0,5.0,True,,1.0,0,249,-1,-1,9993,9730,10000,0.06999999999999999,5000,0,0,1
10000,2.0,5.0,True,,1.0,0,249,-1,-1,10140,9658,10000,1.4000000000000001,5000,0,4,2
10000,2.0,5.0,True,,1.0,0,249,-1,-1,9994,9686,10000,0.06,5000,0,2,3
10000,2.0,5.0,True,,1.0,0,249,-1,-1,9906,9605,10000,0.9400000000000001,5000,0,3,4
10000,2.0,10.0,True,,1.0,0,249,-1,-1,9721,9560,10000,2.79,5000,0,0,0
10000,2.0,10.0,True,,1.0,0,249,-1,-1,9816,9617,10000,1.8399999999999999,5000,0,2,1
10000,2.0,10.0,True,,1.0,0,249,-1,-1,9692,9692,10000,3.08,5000,0,0,2
10000,2.0,10.0,True,,1.0,0,249,-1,-1,9955,9889,10000,0.44999999999999996,5000,0,0,3
10000,2.0,10.0,True,,1.0,0,249,-1,-1,10106,9498,10000,1.06,5000,0,4,4
10000,5.0,1.0,False,,1.0,6,249,-1,-1,10278,10278,10000,2.78,5000,0,0,0
10000,5.0,1.0,False,,1.0,5,249,-1,-1,10096,10096,10000,0.96,5000,0,0,1
10000,5.0,1.0,False,,1.0,6,249,-1,-1,9833,9833,10000,1.67,5000,0,0,2
10000,5.0,1.0,False,,1.0,4,249,-1,-1,10073,9123,10000,0.73,5000,3,3,3
10000,5.0,1.0,False,,1.0,4,249,-1,-1,10683,10008,10000,6.83,5000,0,1,4
10000,5.0,5.0,True,,1.0,1,249,-1,-1,10617,10387,10000,6.17,5000,0,0,0
10000,5.0,5.0,True,,1.0,2,249,-1,-1,10081,10081,10000,0.8099999999999999,5000,0,0,1
10000,5.0,5.0,True,,1.0,0,249,-1,-1,9232,9232,10000,7.68,5000,0,0,2
10000,5.0,5.0,True,,1.0,0,249,-1,-1,9470,9470,10000,5.3,5000,0,0,3
10000,5.0,5.0,True,,1.0,7,249,-1,-1,9609,9427,10000,3.91,5000,0,1,4
10000,5.0,10.0,True,,1.0,1,249,-1,-1,10746,10033,10000,7.46,5000,0,1,0
10000,5.0,10.0,True,,1.0,0,249,-1,-1,9761,9522,10000,2.39,5000,0,2,1
10000,5.0,10.0,True,,1.0,3,249,-1,-1,9780,9459,10000,2.1999999999999997,5000,0,1,2
10000,5.0,10.0,True,,1.0,5,249,-1,-1,10239,9779,10000,2.39,5000,0,0,3
10000,5.0,10.0,True,,1.0,9,249,-1,-1,10079,9149,10000,0.79,5000,1,4,4
10000,10.0,1.0,False,,1.0,9,249,-1,-1,10470,8755,10000,4.7,5000,3,4,0
10000,10.0,1.0,False,,1.0,7,249,-1,-1,8541,8541,10000,14.59,5000,0,0,1
10000,10.0,1.0,False,,1.0,5,249,-1,-1,9675,8890,10000,3.25,5000,0,1,2
10000,10.0,1.0,False,,1.0,14,249,-1,-1,9979,9979,10000,0.21,5000,0,0,3
10000,10.0,1.0,False,,1.0,18,249,-1,-1,8999,7933,10000,10.01,5000,2,2,4
10000,10.0,5.0,True,,1.0,3,249,-1,-1,10669,9347,10000,6.69,5000,1,4,0
10000,10.0,5.0,True,,1.0,10,249,-1,-1,9577,8536,10000,4.2299999999999995,5000,1,1,1
10000,10.0,5.0,True,,1.0,0,249,-1,-1,9655,8962,10000,3.45,5000,0,2,2
10000,10.0,5.0,True,,1.0,1,249,-1,-1,9121,8328,10000,8.790000000000001,5000,0,1,3
10000,10.0,5.0,True,,1.0,16,249,-1,-1,9754,8970,10000,2.46,5000,0,2,4
10000,10.0,10.0,True,,1.0,4,249,-1,-1,9655,9301,10000,3.45,5000,0,1,0
10000,10.0,10.0,True,,1.0,1,249,-1,-1,10376,9248,10000,3.7600000000000002,5000,1,1,1
10000,10.0,10.0,True,,1.0,0,249,-1,-1,9643,8595,10000,3.5700000000000003,5000,1,1,2
10000,10.0,10.0,True,,1.0,2,249,-1,-1,9587,9266,10000,4.130000000000001,5000,0,0,3
10000,10.0,10.0,True,,1.0,0,249,-1,-1,9384,8660,10000,6.16,5000,0,3,4
10000,20.0,1.0,False,,1.0,5,249,-1,-1,10144,10144,10000,1.44,5000,0,0,0
10000,20.0,1.0,False,,1.0,9,249,-1,-1,8201,7369,10000,17.990000000000002,5000,2,3,1
10000,20.0,1.0,False,,1.0,29,249,-1,-1,11026,10077,10000,10.26,5000,0,3,2
10000,20.0,1.0,False,,1.0,6,249,-1,-1,6253,6253,10000,37.47,5000,0,0,3
10000,20.0,1.0,False,,1.0,12,249,-1,-1,7997,7997,10000,20.03,5000,0,0,4
10000,20.0,5.0,True,,1.0,2,249,-1,-1,8819,7101,10000,11.81,5000,2,2,0
10000,20.0,5.0,True,,1.0,20,249,-1,-1,6846,6846,10000,31.540000000000003,5000,0,0,1
10000,20.0,5.0,True,,1.0,20,249,-1,-1,8117,6448,10000,18.83,5000,2,2,2
10000,20.0,5.0,True,,1.0,0,249,-1,-1,6715,6715,10000,32.85,5000,0,0,3
10000,20.0,5.0,True,,1.0,1,249,-1,-1,9667,8616,10000,3.3300000000000005,5000,1,1,4
10000,20.0,10.0,True,,1.0,1,249,-1,-1,10752,10470,10000,7.5200000000000005,5000,0,0,0
10000,20.0,10.0,True,,1.0,8,249,-1,-1,11708,9017,10000,17.080000000000002,5000,3,4,1
10000,20.0,10.0,True,,1.0,3,249,-1,-1,7934,7934,10000,20.66,5000,0,0,2
10000,20.0,10.0,True,,1.0,5,249,-1,-1,8392,7231,10000,16.08,5000,1,2,3
10000,20.0,10.0,True,,1.0,2,249,-1,-1,9536,8499,10000,4.64,5000,1,1,4
50000,0.0,1.0,False,,1.0,4,249,-1,-1,50000,50000,50000,0.0,5000,0,0,0
50000,0.0,1.0,False,,1.0,4,249,-1,-1,50000,50000,50000,0.0,5000,0,0,1
50000,0.0,1.0,False,,1.0,4,249,-1,-1,50000,50000,50000,0.0,5000,0,0,2
50000,0.0,1.0,False,,1.0,4,249,-1,-1,50000,50000,50000,0.0,5000,0,0,3
50000,0.0,1.0,False,,1.0,4,249,-1,-1,50000,50000,50000,0.0,5000,0,0,4
50000,0.0,5.0,True,,1.0,0,249,-1,-1,50000,50000,50000,0.0,5000,0,0,0
50000,0.0,5.0,True,,1.0,0,249,-1,-1,50000,50000,50000,0.0,5000,0,0,1
50000,0.0,5.0,True,,1.0,0,249,-1,-1,50000,50000,50000,0.0,5000,0,0,2
50000,0.0,5.0,True,,1.0,0,249,-1,-1,50000,50000,50000,0.0,5000,0,0,3
50000,0.0,5.0,True,,1.0,0,249,-1,-1,50000,50000,50000,0.0,5000,0,0,4
50000,0.0,10.0,True,,1.0,0,249,-1,-1,50000,50000,50000,0.0,5000,0,0,0
50000,0.0,10.0,True,,1.0,0,249,-1,-1,50000,50000,50000,0.0,5000,0,0,1
50000,0.0,10.0,True,,1.0,0,249,-1,-1,50000,50000,50000,0.0,5000,0,0,2
50000,0.0,10.0,True,,1.0,0,249,-1,-1,50000,50000,50000,0.0,5000,0,0,3
50000,0.0,10.0,True,,1.0,0,249,-1,-1,50000,50000,50000,0.0,5000,0,0,4
50000,0.5,1.0,False,,1.0,4,249,-1,-1,50325,49118,50000,0.65,5000,0,0,0
50000,0.5,1.0,False,,1.0,4,249,-1,-1,49806,49125,50000,0.388,5000,0,0,1
50000,0.5,1.0,False,,1.0,4,249,-1,-1,50001,49062,50000,0.002,5000,0,0,2
50000,0.5,1.0,False,,1.0,4,249,-1,-1,49841,49160,50000,0.318,5000,0,0,3
50000,0.5,1.0,False,,1.0,4,249,-1,-1,49947,49094,50000,0.106,5000,0,0,4
50000,0.5,5.0,True,,1.0,0,249,-1,-1,50098,49010,50000,0.196,5000,0,0,0
50000,0.5,5.0,True,,1.0,0,249,-1,-1,49681,49090,50000,0.638,5000,0,0,1
50000,0.5,5.0,True,,1.0,0,249,-1,-1,50256,49005,50000,0.512,5000,0,0,2
50000,0.5,5.0,True,,1.0,0,249,-1,-1,49826,48962,50000,0.348,5000,0,0,3
50000,0.5,5.0,True,,1.0,0,249,-1,-1,49838,48922,50000,0.32399999999999995,5000,0,0,4
50000,0.5,10.0,True,,1.0,0,249,-1,-1,49974,48929,50000,0.052,5000,0,0,0
50000,0.5,10.0,True,,1.0,0,249,-1,-1,49955,49125,50000,0.09,5000,0,0,1
50000,0.5,10.0,True,,1.0,0,249,-1,-1,50176,49137,50000,0.35200000000000004,5000,0,0,2
50000,0.5,10.0,True,,1.0,0,249,-1,-1,50227,49078,50000,0.45399999999999996,5000,0,0,3
50000,0.5,10.0,True,,1.0,0,249,-1,-1,49878,49100,50000,0.244,5000,0,0,4
50000,1.0,1.0,False,,1.0,4,249,-1,-1,50241,48628,50000,0.482,5000,0,4,0
50000,1.0,1.0,False,,1.0,4,249,-1,-1,50818,48386,50000,1.636,5000,0,3,1
50000,1.0,1.0,False,,1.0,4,249,-1,-1,49991,48785,50000,0.018000000000000002,5000,0,2,2
50000,1.0,1.0,False,,1.0,4,249,-1,-1,49764,49566,50000,0.47200000000000003,5000,0,0,3
50000,1.0,1.0,False,,1.0,5,249,-1,-1,50248,48387,50000,0.496,5000,0,4,4
50000,1.0,5.0,True,,1.0,0,249,-1,-1,49871,49410,50000,0.258,5000,0,0,0
50000,1.0,5.0,True,,1.0,0,249,-1,-1,49282,48406,50000,1.436,5000,0,4,1
50000,1.0,5.0,True,,1.0,0,249,-1,-1,50150,48844,50000,0.3,5000,0,0,2
50000,1.0,5.0,True,,1.0,0,249,-1,-1,50213,48696,50000,0.426,5000,0,1,3
50000,1.0,5.0,True,,1.0,0,249,-1,-1,50530,48927,50000,1.06,5000,0,1,4
50000,1.0,10.0,True,,1.0,0,249,-1,-1,50314,49188,50000,0.628,5000,0,0,0
50000,1.0,10.0,True,,1.0,0,249,-1,-1,48891,48891,50000,2.218,5000,0,0,1
50000,1.0,10.0,True,,1.0,0,249,-1,-1,49293,48515,50000,1.414,5000,0,1,2
50000,1.0,10.0,True,,1.0,0,249,-1,-1,49104,48530,50000,1.7919999999999998,5000,0,1,3
50000,1.0,10.0,True,,1.0,0,249,-1,-1,49220,48712,50000,1.5599999999999998,5000,0,0,4
50000,2.0,1.0,False,,1.0,4,249,-1,-1,50453,48511,50000,0.906,5000,0,0,0
50000,2.0,1.0,False,,1.0,4,249,-1,-1,48775,48554,50000,2.45,5000,0,0,1
50000,2.0,1.0,False,,1.0,4,249,-1,-1,49230,49230,50000,1.54,5000,0,0,2
50000,2.0,1.0,False,,1.0,4,249,-1,-1,51993,48398,50000,3.9859999999999998,5000,0,3,3
50000,2.0,1.0,False,,1.0,4,249,-1,-1,49970,48763,50000,0.06,5000,0,2,4
50000,2.0,5.0,True,,1.0,0,249,-1,-1,49658,49338,50000,0.6839999999999999,5000,0,0,0
50000,2.0,5.0,True,,1.0,2,249,-1,-1,49846,47924,50000,0.308,5000,0,3,1
50000,2.0,5.0,True,,1.0,0,249,-1,-1,50835,47720,50000,1.67,5000,0,2,2
50000,2.0,5.0,True,,1.0,0,249,-1,-1,50579,48325,50000,1.158,5000,0,3,3
50000,2.0,5.0,True,,1.0,0,249,-1,-1,51184,49344,50000,2.368,5000,0,0,4
50000,2.0,10.0,True,,1.0,0,249,-1,-1,48894,48212,50000,2.212,5000,0,3,0
50000,2.0,10.0,True,,1.0,0,249,-1,-1,50767,48441,50000,1.534,5000,0,2,1
50000,2.0,10.0,True,,1.0,0,249,-1,-1,50377,48850,50000,0.754,5000,0,2,2
50000,2.0,10.0,True,,1.0,1,249,-1,-1,48872,47980,50000,2.2560000000000002,5000,0,4,3
50000,2.0,10.0,True,,1.0,0,249,-1,-1,50426,47912,50000,0.852,5000,0,4,4
50000,5.0,1.0,False,,1.0,11,249,-1,-1,44143,44143,50000,11.713999999999999,5000,0,0,0
50000,5.0,1.0,False,,1.0,6,249,-1,-1,48518,46965,50000,2.964,5000,0,2,1
50000,5.0,1.0,False,,1.0,7,249,-1,-1,48979,47587,50000,2.0420000000000003,5000,0,1,2
50000,5.0,1.0,False,,1.0,5,249,-1,-1,48479,47485,50000,3.042,5000,0,1,3
50000,5.0,1.0,False,,1.0,4,249,-1,-1,52601,49118,50000,5.202,5000,0,1,4
50000,5.0,5.0,True,,1.0,2,249,-1,-1,49980,49980,50000,0.04,5000,0,0,0
50000,5.0,5.0,True,,1.0,7,249,-1,-1,49156,49156,50000,1.688,5000,0,0,1
50000,5.0,5.0,True,,1.0,2,249,-1,-1,49263,48552,50000,1.474,5000,0,1,2
50000,5.0,5.0,True,,1.0,0,249,-1,-1,52141,48848,50000,4.282,5000,0,1,3
50000,5.0,5.0,True,,1.0,0,249,-1,-1,51727,48051,50000,3.454,5000,0,1,4
50000,5.0,10.0,True,,1.0,2,249,-1,-1,50778,47909,50000,1.5559999999999998,5000,0,1,0
50000,5.0,10.0,True,,1.0,5,249,-1,-1,45682,44852,50000,8.636000000000001,5000,0,4,1
50000,5.0,10.0,True,,1.0,1,249,-1,-1,51662,48075,50000,3.324,5000,0,2,2
50000,5.0,10.0,True,,1.0,1,249,-1,-1,49762,49762,50000,0.47600000000000003,5000,0,0,3
50000,5.0,10.0,True,,1.0,9,249,-1,-1,51220,48864,50000,2.44,5000,0,0,4
50000,10.0,1.0,False,,1.0,9,249,-1,-1,49802,42818,50000,0.396,5000,2,2,0
50000,10.0,1.0,False,,1.0,7,249,-1,-1,56597,56597,50000,13.194,5000,0,0,1
50000,10.0,1.0,False,,1.0,20,249,-1,-1,50072,47734,50000,0.14400000000000002,5000,0,2,2
50000,10.0,1.0,False,,1.0,7,249,-1,-1,44491,44491,50000,11.018,5000,0,0,3
50000,10.0,1.0,False,,1.0,6,249,-1,-1,53994,44288,50000,7.988,5000,1,2,4
50000,10.0,5.0,True,,1.0,0,249,-1,-1,48162,47318,50000,3.676,5000,0,0,0
50000,10.0,5.0,True,,1.0,1,249,-1,-1,47991,47221,50000,4.018,5000,0,2,1
50000,10.0,5.0,True,,1.0,0,249,-1,-1,45851,45851,50000,8.298,5000,0,0,2
50000,10.0,5.0,True,,1.0,7,249,-1,-1,52941,50885,50000,5.882,5000,0,0,3
50000,10.0,5.0,True,,1.0,1,249,-1,-1,46284,46284,50000,7.4319999999999995,5000,0,0,4
50000,10.0,10.0,True,,1.0,1,249,-1,-1,55990,49184,50000,11.98,5000,1,3,0
50000,10.0,10.0,True,,1.0,2,249,-1,-1,49804,44389,50000,0.392,5000,1,1,1
50000,10.0,10.0,True,,1.0,6,249,-1,-1,49733,42376,50000,0.534,5000,2,4,2
50000,10.0,10.0,True,,1.0,0,249,-1,-1,53678,47842,50000,7.356,5000,1,1,3
50000,10.0,10.0,True,,1.0,2,249,-1,-1,56940,50868,50000,13.88,5000,1,1,4
50000,20.0,1.0,False,,1.0,27,249,-1,-1,43440,38717,50000,13.120000000000001,5000,1,1,0
50000,20.0,1.0,False,,1.0,65,249,-1,-1,31350,31350,50000,37.3,5000,0,0,1
50000,20.0,1.0,False,,1.0,20,249,-1,-1,48574,46240,50000,2.852,5000,0,2,2
50000,20.0,1.0,False,,1.0,32,249,-1,-1,43007,43007,50000,13.986,5000,0,0,3
50000,20.0,1.0,False,,1.0,9,249,-1,-1,42504,42504,50000,14.991999999999999,5000,0,0,4
50000,20.0,5.0,True,,1.0,4,249,-1,-1,47633,45594,50000,4.734,5000,0,0,0
50000,20.0,5.0,True,,1.0,7,249,-1,-1,35657,35657,50000,28.686,5000,0,0,1
50000,20.0,5.0,True,,1.0,3,249,-1,-1,52238,49215,50000,4.476,5000,0,3,2
50000,20.0,5.0,True,,1.0,12,249,-1,-1,48279,48279,50000,3.4419999999999997,5000,0,0,3
50000,20.0,5.0,True,,1.0,4,249,-1,-1,45710,39483,50000,8.58,5000,2,2,4
50000,20.0,10.0,True,,1.0,27,249,-1,-1,48982,43957,50000,2.036,5000,1,1,0
50000,20.0,10.0,True,,1.0,8,249,-1,-1,56103,54894,50000,12.206,5000,0,0,1
50000,20.0,10.0,True,,1.0,0,249,-1,-1,55544,44360,50000,11.088000000000001,5000,2,2,2
50000,20.0,10.0,True,,1.0,0,249,-1,-1,47678,42494,50000,4.644,5000,1,1,3
50000,20.0,10.0,True,,1.0,13,249,-1,-1,45138,35856,50000,9.724,5000,2,2,4
100000,0.0,1.0,False,,1.0,4,249,-1,-1,100000,100000,100000,0.0,5000,0,0,0
100000,0.0,1.0,False,,1.0,4,249,-1,-1,100000,100000,100000,0.0,5000,0,0,1
100000,0.0,1.0,False,,1.0,4,249,-1,-1,100000,100000,100000,0.0,5000,0,0,2
100000,0.0,1.0,False,,1.0,4,249,-1,-1,100000,100000,100000,0.0,5000,0,0,3
100000,0.0,1.0,False,,1.0,4,249,-1,-1,100000,100000,100000,0.0,5000,0,0,4
100000,0.0,5.0,True,,1.0,0,249,-1,-1,100000,100000,100000,0.0,5000,0,0,0
